"guid","eventDate","locality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","scientificName","order","genus","specificEpithet","validName","match","source","x"
"232749984","1992-05-20T00:00:00",NA,"37.8967","-5.20676",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750036","1999-05-06T00:00:00",NA,"37.90531","-4.858731",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750054","2006-10-30T00:00:00",NA,"37.68053","-6.456547",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750072","1992-06-11T00:00:00",NA,"37.94717","-5.344992",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750090","1992-06-25T00:00:00",NA,"37.90305","-5.398645",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750117","1993-03-04T00:00:00",NA,"37.83688","-5.226747",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750135","2003-02-21T00:00:00",NA,"38.14563","-4.086092",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750153","1997-02-05T00:00:00",NA,"36.65893","-4.883468",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750171","1993-03-18T00:00:00",NA,"37.84531","-5.30049",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750216","1997-05-27T00:00:00",NA,"37.92262","-6.399698",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750234","2003-02-11T00:00:00",NA,"38.12564","-4.124906",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750252","1996-05-22T00:00:00",NA,"38.02448","-5.667163",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750270","1999-05-25T00:00:00",NA,"38.18268","-4.191674",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750289","2004-04-27T00:00:00",NA,"38.19582","-5.084996",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750315","1996-07-24T00:00:00",NA,"38.11496","-5.853379",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750333","2006-02-22T00:00:00",NA,"37.7735","-6.620027",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750351","2004-03-30T00:00:00",NA,"38.12212","-5.514817",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750388","2005-02-24T00:00:00",NA,"38.02195","-4.933565",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750414","2005-03-14T00:00:00",NA,"38.18909","-4.55921",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750432","2005-03-04T00:00:00",NA,"38.04529","-4.590024",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750450","2006-03-22T00:00:00",NA,"37.80474","-5.302944",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750469","2002-01-17T00:00:00",NA,"37.96197","-4.852873",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750487","2002-06-06T00:00:00",NA,"38.40907","-3.537563",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750513","2002-06-27T00:00:00",NA,"38.37355","-3.591117",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750531","2002-02-14T00:00:00",NA,"37.97793","-4.816387",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750568","2005-05-16T00:00:00",NA,"37.83061","-5.421872",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750586","2004-03-08T00:00:00",NA,"38.34835","-3.732748",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750612","2004-06-18T00:00:00",NA,"38.10321","-4.73452",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750630","2006-11-21T00:00:00",NA,"37.73705","-6.444961",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750649","2006-02-07T00:00:00",NA,"37.80552","-5.99259",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750667","2005-04-26T00:00:00",NA,"38.19739","-4.610991",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750685","2005-02-24T00:00:00",NA,"38.03229","-5.258034",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750711","2007-02-13T00:00:00",NA,"37.64085","-6.259166",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750748","2006-03-16T00:00:00",NA,"37.69707","-5.795924",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750766","2005-03-14T00:00:00",NA,"38.16797","-4.499163",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750784","2005-05-05T00:00:00",NA,"37.94641","-4.760234",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750810","2006-03-07T00:00:00",NA,"38.01034","-5.049242",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750829","2006-03-15T00:00:00",NA,"38.00007","-5.136107",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750847","2006-06-05T00:00:00",NA,"37.96896","-5.06101",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750865","2006-03-07T00:00:00",NA,"37.98893","-5.205376",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750883","2007-03-19T00:00:00",NA,"38.44221","-3.12703",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2597732870","2020-03-15T16:43:00",NA,"34.86123","33.30407",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"1945422397","2018-02-18T15:00:00",NA,"38.10799","-8.570376","200","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2308607360","2007-01-01T00:00:00","Spain:Huelva","37","-6.3",NA,"Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"1677084653","2011-03-30T00:00:00","UTM25_29S_0550_4100","37.09263","-8.251144","25","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2234756671","2019-03-23T17:57:00",NA,"37.56102","-6.147395",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2580237564","2020-03-14T16:40:00",NA,"38.79361","-8.919167",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2465149362","2015-01-11T10:12:00",NA,"39.39987","-8.224454","335875","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"921647572","2014-04-09T00:00:00","Kuzdere und Beydaglari","36.5961","30.50251","250","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"1677098941","2011-03-18T00:00:00","UTM25_29S_0550_4100","37.09096","-8.212924","25","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"1050648149","2005-04-12T00:00:00","Retuerta de Bullaque; Valle del río Bullaque, junto a sierra de la Higuera","39.34","-4.25",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"1096899741","2015-04-01T00:00:00","Cyprus, Nicosia District, Trodos Mountains, at the road junction E911 and E912.","34.99","32.79",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"1501215358","2012-04-11T00:00:00",NA,"38.93","-0.51","707","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"1502350003","2017-03-20T00:00:00",NA,"37.92","-0.74","707","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"1502350060","2017-03-20T00:00:00",NA,"37.93","-0.74","707","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"199475937","1988-12-27T00:00:00","Bohornoque","36.63549","-4.90721","4000","Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"199476416","2004-06-17T00:00:00","Estepona; Sierra Bermeja. Río del Castón","36.536","-5.15","707","Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"199476222",NA,"Sierra Bermeja","36.44","-5.18","7071","Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"199476457","2004-06-05T00:00:00","Jubrique; Cerro Hoyones","36.571","-5.207","707","Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"199475927","1990-02-09T00:00:00","Istán; Boornoque","36.621","-4.929","707","Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"199475929","1990-02-16T00:00:00","Málaga; Montes de Málaga","36.773","-4.373","707","Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"199475965","1986-04-13T00:00:00","Santisteban del Puerto; El Puerco, Carnicera","38.331","-3.212","707","Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"199475932","1990-01-26T00:00:00","Ojén; Carretera Ojén-Marbella","36.946","-4.859","707","Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"199476148","1988-04-30T00:00:00","Ojén; Sierra Blanca","36.56888","-4.90331","2250","Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"199475933","1990-02-17T00:00:00","Marbella; Las Chapas","36.497","-4.77","707","Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"1265270371","2015-04-28T00:00:00","Málaga; Montes de Málaga. Fuente de la Reina. Bifucarción a la derecha tras pasar torre de repetición","36.8172","-4.3727",NA,"Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"211645654","1998-03-15T00:00:00","Cartagena; Las Carrascas","37.61","-1.11",NA,"Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"211645589","2008-04-10T00:00:00","Comarca de Pastos, al norte de Cardeña y Conquista","38.51","-4.31",NA,"Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"921619772","2014-03-31T00:00:00","Port18: Macchie (Moura)","38.06972","-7.371111","250","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621912371","2020-01-19T00:00:00","Loulé, Portugal","37.1995","-8.003778",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621914936",NA,"N2, Almodôvar, Beja, PT","37.41486","-7.978353",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621919280","2017-02-28T00:00:00","Faro District, Portugal","37.01795","-7.930834",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621919999","2019-12-25T00:00:00","Penacova, Coimbra, Portugal","40.3067","-8.234865",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621926215","2020-02-02T00:00:00","Alcoutim, Faro, Portugal","37.48019","-7.537295",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621934995",NA,"Alcácer do Sal, Portugal","38.51635","-8.49749",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621937284","2020-02-02T00:00:00","Alcoutim, Faro, Portugal","37.49016","-7.471925",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621937792",NA,"Setúbal, Portugal","38.48972","-8.940278",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621939547","2019-12-22T00:00:00","7490-101 Cabeção, Portugal","38.95258","-8.073288",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621941114",NA,"Corte do Gago, Faro, Portugal","37.29447","-7.548573",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621943324","2015-02-21T00:00:00","Silves, Portugal","37.16604","-8.268627",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621943811","2019-05-05T00:00:00","Faro, PT-FA, PT","37.09956","-7.945145",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621944400",NA,"Penacova, Coimbra, Portugal","40.30669","-8.23541",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621944533",NA,"Parque Natural da Arrábida, PT-SE-SS, PT-SE, PT","38.45693","-9.034977",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621948036","2016-03-26T00:00:00","Porto da Raiva, Penacova, Coimbra, Portugal","40.30359","-8.22928",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621948150","2020-02-23T00:00:00","Loulé, Faro. Portugal","37.20425","-8.005128",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621955850",NA,"Parque Natural da Arrábida, PT-SE-SS, PT-SE, PT","38.44548","-9.052332",NA,"Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621955949",NA,"3080 ???????, ??????????","40.17849","-8.905282",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621960712","2020-01-17T00:00:00","Alcôrrego, 7480, Portugal","39.00602","-7.94488",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621962795","2018-04-18T00:00:00","Unnamed Road, 2580, Portugal","39.16875","-9.075366",NA,"Erophaca baetica subsp. baetica","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621962984","2019-02-23T00:00:00","????? ???????","38.74873","-9.465618",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621963412","2020-02-15T00:00:00","Castro Marim, 8950, Portugal","37.25975","-7.537552",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621965138",NA,"N370, 7480, Portugal","39.01818","-7.91818",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2621965198",NA,"Parque Natural das Serras de Aire e Candeeiros, Rio Maior, Santarém, PT","39.42137","-8.930847",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299798741",NA,NA,"37.98967","-6.352251","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299799860",NA,NA,"38.29485","-3.50362","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299799818",NA,NA,"37.70088","-5.793948","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299800857",NA,NA,"38.29722","-3.805844","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299800890",NA,NA,"38.13423","-4.6623","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299799613",NA,NA,"37.83682","-5.226779","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299799560",NA,NA,"37.88133","-5.276371","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299800163",NA,NA,"37.8825","-5.331844","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299800584",NA,NA,"37.89323","-6.0559","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299799807",NA,NA,"36.49926","-4.775797","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299799740",NA,NA,"38.0188","-5.700574","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299799210",NA,NA,"38.19657","-5.094645","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299799991",NA,NA,"37.93179","-5.553019","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299801030",NA,NA,"38.31862","-3.457603","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299799709",NA,NA,"38.00657","-6.613527","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299800285",NA,NA,"37.8456","-5.302806","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299800056",NA,NA,"38.30285","-3.634674","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299801120",NA,NA,"37.63235","-6.290507","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299799872",NA,NA,"37.89021","-5.184586","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299799445",NA,NA,"37.87622","-7.233887","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299799252",NA,NA,"37.77208","-7.215756","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299799458",NA,NA,"37.85349","-6.192706","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299799865",NA,NA,"38.40458","-5.392937","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299800536",NA,NA,"38.62671","-4.930508","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"2299800490",NA,NA,"37.84084","-5.252285","1","Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
